show_id,date_added,release_year
s5717,10-Sep-20,2018
s5718,15-Dec-20,2020
s5719,18-Jan-19,2018
s5720,29-Jan-20,2003
s5721,10-Dec-16,2016
s5722,24-Jan-20,2017
s5723,13-Oct-18,2018
s5724,2-Jun-20,2008
s5725,25-May-19,2016
s5726,16-Jan-20,2008
s5727,1-Jul-18,2015
s5728,17-May-20,2011
s5729,1-Jul-19,2019
s5730,18-Dec-19,2019
s5731,18-Nov-16,2016
s5732,3-Jul-20,2020
s5733,1-Aug-19,2000
s5734,29-May-20,2020
s5735,1-Dec-19,2016
s5736,31-Mar-20,2014
s5737,1-Nov-16,2015
s5738,15-Feb-17,2016
s5739,1-Nov-19,1976
s5740,1-Sep-18,2017
s5741,1-Feb-19,2018
s5742," February 1, 2015",2013
s5743,12-Apr-19,2019
s5744,5-Jul-20,2013
s5745,29-Apr-16,2016
s5746,9-Dec-16,2016
s5747,20-Feb-20,2020
s5748,6-Jul-17,2017
s5749,9-Jan-20,2019
s5750,3-Jun-20,2020
s5751,6-Mar-20,2020
s5752,30-Oct-17,2017
s5753,1-Jul-17,2014
s5754,1-Nov-19,2007
s5755,26-Jun-19,2018
s5756,1-Jan-20,2020
s5757,18-Oct-19,2019
s5758,8-Dec-20,2020
s5759,4-Sep-20,2020
s5760,6-Dec-19,2019
s5761,5-Apr-19,2019
s5762,1-May-18,2017
s5763,1-Nov-19,2018
s5764,12-May-18,2017
s5765," August 13, 2018",2018
s5766,18-Nov-09,2009
s5767,30-Nov-20,2019
s5768,1-Sep-19,2004
s5769,15-Oct-16,2015
s5770,22-Jul-20,2015
s5771,10-Jan-21,2012
s5772,16-Dec-18,2018
s5773,15-Apr-20,2018
s5774,1-Apr-19,2001
s5775,8-Mar-19,2002
s5776,1-Apr-19,2003
s5777,19-Feb-19,2011
s5778,30-Nov-18,2018
s5779,1-Jun-16,2015
s5780,28-Aug-18,2017
s5781,8-Aug-19,2018
s5782,28-Jun-19,2019
s5783,24-Dec-18,2018
s5784,11-Dec-18,2015
s5785,5-Feb-17,2015
s5786,1-Oct-17,1968
s5787,1-Jan-17,1999
s5788,1-Oct-17,2004
s5789,2-Apr-18,1993
s5790,1-Oct-17,2000
s5791,26-Jun-18,2017
s5792,16-Apr-15,2014
s5793,8-Sep-20,2020
s5794,6-Oct-20,2020
s5795,1-Jul-20,2007
s5796,1-Dec-20,2006
s5797,29-Aug-19,2013
s5798,7-Aug-20,2018
s5799,1-Jul-19,2004
s5800,18-Oct-20,2020
s5801,7-Mar-19,2014
s5802,8-Jul-20,2020
s5803,1-Sep-16,2015
s5804,17-Aug-18,2018
s5805,21-Mar-19,2019
s5806,15-Sep-19,2006
s5807,1-Jul-16,2006
s5808,15-Mar-20,2019
s5809,14-Mar-18,2018
s5810,1-Nov-19,2008
s5811,6-Jun-19,2018
s5812,19-Jan-18,2018
s5813,1-Sep-18,2017
s5814,15-Jan-17,2014
s5815,16-Jan-20,2015
s5816,25-May-18,2018
s5817,15-Mar-18,2010
s5818,14-Sep-18,2010
s5819,30-Dec-20,2018
s5820,14-May-19,2019
s5821,1-Nov-18,2015
s5822,16-Dec-17,2010
s5823,23-Oct-20,2020
s5824,1-Jul-19,2017
s5825,8-Sep-17,2014
s5826,15-Feb-15,2014
s5827,22-Jul-19,2015
s5828,5-Jul-18,2015
s5829,15-Oct-17,2017
s5830,7-Oct-16,2016
s5831,26-Jun-20,2020
s5832,30-Aug-20,2019
s5833,1-Oct-11,1987
s5834,26-Oct-17,2016
s5835,16-Aug-20,2020
s5836,1-Oct-20,2006
s5837,4-Jul-19,2019
s5838,15-May-20,2019
s5839,1-Jan-16,2015
s5840,18-Jun-20,2010
s5841,7-Jun-19,2018
s5842,13-Oct-19,2019
s5843,26-Apr-19,2019
s5844,21-Jul-20,2020
s5845,7-Sep-18,2018
s5846,13-Mar-18,2018
s5847,1-Jan-20,1992
s5848,7-Apr-17,2016
s5849,1-Sep-19,1981
s5850,1-Jan-21,1996
s5851,1-Oct-18,2016
s5852,24-Nov-19,2017
s5853,15-Sep-17,2017
s5854,11-Feb-17,2016
s5855,23-Nov-20,2017
s5856,18-Jan-19,2018
s5857,21-Dec-18,2018
s5858,1-Jan-20,1999
s5859,1-Jan-20,2002
s5860,8-Jan-21,2021
s5861,16-Feb-19,2018
s5862,16-Apr-20,2019
s5863,15-Oct-18,2018
s5864,27-Sep-19,2019
s5865,30-Aug-19,2019
s5866,11-Nov-19,2019
s5867,14-Oct-15,2015
s5868,30-Oct-20,2020
s5869,5-Sep-18,2011
s5870,1-Aug-18,2018
s5871,1-Oct-17,2013
s5872,16-Nov-19,2015
s5873,31-Jul-20,2020
s5874,31-Jul-20,2020
s5875,27-Nov-20,2020
s5876,1-Jul-16,2014
s5877,5-Jun-17,2014
s5878,1-Dec-19,2018
s5879,19-Mar-20,2019
s5880,10-Jul-16,2015
s5881,29-Apr-20,2020
s5882,6-Apr-18,2017
s5883,15-Jun-18,2017
s5884,1-Apr-20,2020
s5885,15-Nov-19,2018
s5886,15-Jul-20,2016
s5887,15-Mar-17,2014
s5888,28-Jun-19,2019
s5889,18-Jun-19,2018
s5890,1-Jan-18,2017
s5891,29-Jun-19,2019
s5892,9-Nov-18,2018
s5893,4-Oct-19,2019
s5894,7-Dec-18,2018
s5895,16-Aug-19,2019
s5896,16-Apr-19,2019
s5897,14-Sep-18,2018
s5898,7-Jun-19,2019
s5899,26-Nov-19,2019
s5900,5-Oct-18,2018
s5901,9-Oct-20,2020
s5902,8-Dec-20,2020
s5903,1-Aug-20,2020
s5904,4-Oct-19,2019
s5905,1-Mar-18,2014
s5906,1-Dec-20,2020
s5907,1-Jan-21,2007
s5908,1-Nov-19,1972
s5909,25-May-20,2019
s5910,24-Mar-19,2018
s5911,1-Oct-19,2006
s5912,2-Jul-20,1993
s5913,5-Jun-20,2019
s5914,1-Mar-17,2016
s5915,20-Nov-19,1999
s5916,1-May-19,2019
s5917,15-Feb-19,2002
s5918,9-Oct-18,2016
s5919,1-Jan-21,2007
s5920,28-Jan-19,2015
s5921,28-Jan-19,2017
s5922,6-Jan-21,2021
s5923,1-Aug-17,2017
s5924,15-Sep-19,2019
s5925,13-Apr-20,2020
s5926,13-Apr-20,2019
s5927,15-Nov-20,2014
s5928,24-May-18,2017
s5929,10-Dec-18,2017
s5930,1-Mar-17,2016
s5931,3-Apr-19,2018
s5932,30-May-19,2019
s5933,1-Mar-18,2004
s5934,31-Dec-19,1977
s5935,1-May-18,2018
s5936,1-Mar-18,2014
s5937,24-Sep-17,2014
s5938,1-Jan-20,2007
s5939,19-May-20,2020
s5940,1-Dec-19,2017
s5941,25-Dec-19,2019
s5942,1-Jul-19,2018
s5943,30-Jan-19,2016
s5944,1-Aug-18,2018
s5945,1-Oct-20,2018
s5946,1-Feb-19,2018
s5947,10-Jun-17,2016
s5948,16-Aug-18,1980
s5949,1-Jul-19,2001
s5950,30-Jul-18,2018
s5951,15-Jul-20,2018
s5952,15-Dec-19,2010
s5953,21-Feb-20,2020
s5954,1-Mar-18,1999
s5955,10-Jan-21,2007
s5956,15-Mar-18,2017
s5957,15-Sep-20,2020
s5958,15-Jul-18,2008
s5959,14-Feb-20,2020
s5960,7-Jul-17,2017
s5961,16-May-19,2011
s5962,24-Aug-18,2018
s5963,20-Jan-17,2017
s5964,1-Sep-20,2018
s5965,16-Mar-18,2018
s5966," January 12, 2019",2018
s5967,3-Nov-19,2010
s5968,15-Aug-20,2014
s5969,15-Dec-19,2012
s5970,18-Dec-20,2009
s5971,5-Jan-19,2018
s5972,10-Oct-18,2018
s5973,7-Jun-19,2019
s5974,28-Jun-19,1993
s5975,15-Feb-20,2017
s5976,13-Sep-19,2019
s5977,29-Jul-16,2016
s5978,15-Oct-17,2014
s5979,2-Aug-18,2015
s5980,14-Jan-21,2011
s5981,3-Apr-19,2018
s5982,15-Jul-18,1993
s5983,5-Jul-20,2011
s5984,1-Jan-19,2017
s5985,19-May-20,2006
s5986,20-Nov-18,2018
s5987,1-Mar-18,2015
s5988,31-Dec-20,2020
s5989,23-Jun-18,1999
s5990,23-Jun-17,2005
s5991,9-May-19,2013
s5992,18-Oct-19,2017
s5993,29-Jun-18,2018
s5994,19-Oct-20,2012
s5995,1-Apr-20,1976
s5996,5-Feb-19,2018
s5997,31-Dec-18,2018
s5998,3-Mar-20,2020
s5999,1-Jul-19,2014
s6000,1-Jul-19,2016
s6001,19-Nov-20,2016
s6002,25-Sep-17,2017
s6003,29-Apr-16,2016
s6004,3-Feb-20,2020
s6005,1-Jan-19,2003
s6006,6-Dec-19,2019
s6007,1-Dec-19,2019
s6008,2-Dec-18,2018
s6009,29-Apr-19,2018
s6010,15-Dec-20,2011
s6011,1-Mar-18,2010
s6012,14-Aug-20,2020
s6013,15-Jan-17,2016
s6014,1-May-19,2007
s6015,1-Jan-20,1991
s6016,1-Jan-20,1990
s6017,2-Aug-18,2010
s6018,18-Oct-19,2019
s6019,1-Dec-16,2016
s6020,2-Dec-17,2017
s6021,15-Jul-18,2017
s6022,12-Feb-19,2015
s6023,2-Aug-18,2012
s6024,31-Dec-17,2010
s6025,16-Feb-20,2016
s6026,1-Jan-20,2003
s6027,1-Jan-20,2009
s6028,1-May-16,2015
s6029,26-Sep-17,2017
s6030,1-Apr-16,2016
s6031,12-Mar-19,2018
s6032,10-Aug-20,2019
s6033,1-Sep-18,2017
s6034,26-Oct-18,2018
s6035,15-Oct-17,2016
s6036,1-Dec-17,2012
s6037,31-Mar-18,2015
s6038,1-Oct-18,2012
s6039,25-May-19,2019
s6040,26-Jun-20,2019
s6041,28-Jun-20,2019
s6042,3-Feb-20,2019
s6043,2-Aug-18,2011
s6044," November 1, 2017",2005
s6045,7-Mar-19,2015
s6046,1-Apr-19,2013
s6047,22-Mar-19,2018
s6048,8-Oct-20,2020
s6049,25-Apr-17,2016
s6050,31-Oct-20,2018
s6051,19-Feb-19,2018
s6052,15-Nov-19,2016
s6053,30-Nov-20,2020
s6054,28-Sep-18,2018
s6055,13-Jun-19,2019
s6056,15-Feb-19,2019
s6057,1-Sep-13,2007
s6058,6-Apr-18,2016
s6059,13-Dec-19,2019
s6060,30-Aug-19,2018
s6061,29-Nov-19,2017
s6062,1-Jul-19,2018
s6063,15-Jul-18,2015
s6064,18-Sep-17,2010
s6065,10-May-17,2016
s6066,,2015
s6067,26-Jan-18,2018
s6068,2-Dec-20,2005
s6069,18-Apr-18,1993
s6070,20-Nov-19,2011
s6071,1-Apr-18,2007
s6072,28-Oct-16,2016
s6073,24-Aug-18,2018
s6074,1-Jan-18,2016
s6075,15-Jun-19,2019
s6076,21-Mar-19,2014
s6077,18-Sep-20,2020
s6078,15-Jun-20,2013
s6079,1-Oct-20,2019
s6080,7-Dec-18,2018
s6081,1-Jan-21,1995
s6082,1-Jan-20,2005
s6083," July 1, 2017",1967
s6084,14-Sep-18,2018
s6085,27-Feb-20,2019
s6086,11-Mar-20,2019
s6087,13-Jun-19,2010
s6088," December 14, 2018",2014
s6089,10-May-17,2015
s6090,26-Dec-19,2019
s6091,20-Nov-20,2020
s6092,26-Feb-20,2016
s6093,15-Mar-18,2017
s6094,8-Dec-18,2013
s6095,1-Jul-20,2000
s6096,25-Apr-20,2011
s6097,6-Mar-19,2018
s6098,15-Mar-20,2016
s6099,30-Dec-18,2016
s6100,25-Oct-19,2018
s6101,31-Oct-17,2016
s6102,3-Jul-20,2020
s6103,13-Oct-17,2017
s6104,10-Sep-20,2020
s6105,1-Dec-19,2009
s6106,1-Dec-20,2010
s6107,21-Feb-18,2017
s6108,22-Sep-17,2016
s6109,15-Dec-18,2015
s6110,1-Apr-17,2016
s6111,16-Nov-18,2018
s6112,7-Feb-20,2017
s6113,24-Sep-17,2017
s6114,16-Aug-18,1993
s6115,11-Sep-20,2020
s6116,9-Apr-19,2018
s6117,11-Jul-14,2014
s6118,31-Mar-17,1942
s6119,19-May-20,2004
s6120,27-Nov-20,2020
s6121,21-Jul-19,2008
s6122,18-Sep-17,2012
s6123,3-Nov-20,2016
s6124,13-Nov-20,2020
s6125,11-Nov-16,2016
s6126,19-Sep-16,2016
s6127,1-Feb-19,2011
s6128,1-Feb-19,2015
s6129,22-Feb-19,2018
s6130,18-May-20,2020
s6131,9-Dec-20,2020
s6132,31-Dec-18,2018
s6133,2-Oct-20,2020
s6134,1-Oct-18,2018
s6135,28-Dec-18,2018
s6136,1-Nov-17,2017
s6137,7-Jun-19,2019
s6138,3-Oct-18,2017
s6139,7-Aug-17,2016
s6140,18-May-19,2015
s6141,18-Sep-20,2019
s6142,18-Jun-20,1954
s6143,29-Mar-19,2016
s6144,27-Jul-18,2018
s6145,1-Aug-17,2016
s6146,11-Oct-19,2019
s6147,18-Jan-20,2013
s6148,20-Sep-20,2019
s6149,10-Oct-15,2001
s6150,2-Aug-18,2005
s6151,21-Feb-20,2019
s6152,27-Nov-19,2019
s6153,1-Aug-17,2016
s6154,1-Feb-19,2011
s6155,26-Dec-19,2019
s6156,1-Jul-19,2010
s6157,1-Oct-20,2020
s6158,1-Feb-14,2013
s6159,17-Nov-20,2020
s6160,1-Sep-20,2020
s6161,10-Mar-17,2015
s6162,1-Nov-19,2019
s6163,1-Oct-19,2010
s6164,1-Jun-19,2009
s6165,1-Jun-20,2016
s6166,1-Jan-19,2008
s6167,2-Nov-19,2010
s6168,1-Mar-19,2019
s6169,30-Sep-20,2020
s6170,30-Sep-20,2020
s6171,15-Jan-20,2019
s6172,1-Nov-19,2007
s6173,18-May-19,2019
s6174,20-Feb-18,2017
s6175,9-Feb-19,2018
s6176,27-May-18,2018
s6177,16-Jul-19,2006
s6178,15-Feb-19,2018
s6179,27-Feb-19,2015
s6180,1-Jan-20,2017
s6181,1-Sep-19,2017
s6182,27-Aug-20,2020
s6183,2-Feb-18,2017
s6184,1-Jul-19,2005
s6185,1-Oct-19,2007
s6186,9-May-19,2013
s6187,20-Sep-18,1983
s6188,31-Mar-19,2018
s6189,14-Jul-20,2020
s6190,10-Mar-17,2013
s6191,1-Apr-19,2017
s6192,23-Mar-20,2019
s6193,24-Mar-17,2016
s6194,13-Oct-20,2020
s6195,4-Dec-18,2017
s6196,27-Nov-20,2020
s6197,1-Apr-19,2018
s6198,20-Jul-18,2014
s6199,1-Jun-20,1977
s6200,1-Feb-20,2019
s6201,1-May-18,2017
s6202,21-Nov-17,2017
s6203,21-Jun-19,2019
s6204,1-Jan-21,2014
s6205,13-Jun-19,2017
s6206,1-Sep-19,2016
s6207,17-Apr-18,2018
s6208,15-Dec-20,2006
s6209,29-Nov-19,2019
s6210,4-Feb-17,2016
s6211,15-Jun-20,2015
s6212,24-Sep-20,2020
s6213,1-Aug-19,2017
s6214,20-Jun-19,2010
s6215,14-Apr-17,2016
s6216,6-Dec-19,2019
s6217,8-May-16,2015
s6218,1-Nov-19,2013
s6219,22-Nov-18,2018
s6220,25-Nov-20,2020
s6221,1-Mar-19,2016
s6222,1-Nov-19,1965
s6223,1-Jan-20,2020
s6224,11-Mar-20,2020
s6225,9-Apr-20,2020
s6226,1-May-18,2017
s6227,10-Jul-20,2020
s6228,29-Dec-17,2017
s6229,5-Feb-18,2018
s6230,15-Nov-19,2019
s6231,1-Feb-18,2011
s6232,8-Feb-20,2019
s6233,31-Aug-18,2018
s6234,19-Oct-19,2018
s6235,28-Jul-18,2010
s6236,23-Jul-19,2018
s6237,21-Dec-20,2018
s6238,6-Dec-19,2019
s6239,21-Jun-19,2019
s6240,6-Feb-19,2016
s6241,8-Mar-19,2018
s6242,23-Aug-19,2013
s6243,8-Jan-18,2013
s6244,25-Apr-19,2011
s6245,1-Aug-18,2018
s6246,1-Jan-20,1996
s6247," April 20, 2017",2016
s6248,1-Jan-21,2019
s6249,24-Aug-20,2020
s6250,15-Nov-18,2015
s6251,26-Nov-19,2015
s6252,20-Aug-20,2020
s6253,29-Jul-19,2013
s6254,1-Jan-19,1994
s6255,15-Nov-20,2020
s6256,1-Oct-19,1970
s6257,1-Jan-20,1992
s6258,14-Sep-19,2019
s6259,8-Dec-16,2015
s6260,12-Oct-18,2018
s6261,15-Sep-19,2016
s6262,2-Apr-17,2015
s6263,1-Dec-20,2006
s6264,1-Jan-18,2009
s6265,8-Dec-18,2011
s6266,16-Dec-19,2015
s6267,1-May-19,1982
s6268,30-Aug-19,2019
s6269,31-Dec-19,2018
s6270,23-Jun-18,2016
s6271,16-Jun-20,2016
s6272,26-Apr-17,2015
s6273,4-Mar-19,2017
s6274,20-Oct-17,2017
s6275," June 30, 2015",2015
s6276,30-Oct-20,2020
s6277,1-Jun-17,2016
s6278,25-Apr-20,2010
s6279,6-Oct-17,2017
s6280,4-Mar-20,2005
s6281,3-Apr-20,2017
s6282,3-Sep-18,2018
s6283,31-Aug-20,2020
s6284,27-Mar-20,2020
s6285,1-Nov-19,2019
s6286,12-May-19,2019
s6287,31-Dec-19,2019
s6288,14-May-20,2018
s6289,1-Jan-21,2006
s6290,8-Nov-18,2017
s6291,15-Feb-19,2017
s6292,16-Sep-20,2020
s6293,23-Jul-18,2017
s6294,20-Nov-19,2012
s6295,1-Apr-19,2013
s6296,4-Nov-19,2019
s6297,26-Oct-20,2020
s6298,15-Jan-19,2018
s6299,15-May-17,2016
s6300,1-Aug-18,2015
s6301,22-Mar-19,2019
s6302,15-Mar-19,2019
s6303,1-Jun-20,2017
s6304,1-Mar-19,2018
s6305,30-Dec-19,2019
s6306,31-Mar-17,2017
s6307,1-Sep-17,2016
s6308,27-May-16,2016
s6309,15-Jan-19,2016
s6310,15-Jan-19,2017
s6311,22-Nov-19,2019
s6312,1-Oct-17,2009
s6313,1-Jun-17,2016
s6314,4-Oct-18,2009
s6315,1-Sep-17,2016
s6316,21-Feb-19,2018
s6317,24-Aug-18,2011
s6318,11-Sep-20,2020
s6319,2-Jun-19,2016
s6320,1-Jan-20,2005
s6321,1-Jan-20,2007
s6322,25-Mar-19,2018
s6323,8-May-20,2020
s6324,19-Jun-19,2019
s6325,1-Feb-19,2016
s6326,31-Aug-17,2015
s6327,30-Sep-18,2016
s6328,19-Jun-20,1994
s6329,17-May-20,2019
s6330,21-Jun-19,1997
s6331,5-Nov-19,2019
s6332,26-Jul-18,2015
s6333,19-Sep-18,2017
s6334,6-Nov-20,2019
s6335,20-Mar-20,2020
s6336,19-Jul-19,2019
s6337,10-Jul-20,2020
s6338,10-Jan-20,1981
s6339,26-Jul-19,2016
s6340,9-Dec-20,2020
s6341,6-Apr-17,2016
s6342,1-Jul-20,2019
s6343,1-Jun-20,2013
s6344,1-Nov-17,2010
s6345,31-Mar-17,2012
s6346,1-Jun-16,2015
s6347,1-Jul-18,2018
s6348,1-Sep-16,2010
s6349,13-Jan-19,2010
s6350,1-Oct-19,2009
s6351,1-Jan-20,2009
s6352,20-Nov-18,2018
s6353,20-Dec-19,2015
s6354,20-Sep-16,2014
s6355,3-Dec-19,2019
s6356,20-Nov-19,1996
s6357,15-Sep-17,2016
s6358,31-Jul-18,1978
s6359,14-Dec-18,2018
s6360,20-May-20,2019
s6361,1-Oct-19,1994
s6362,1-Oct-19,2000
s6363,6-Apr-20,2017
s6364,28-Jul-18,1975
s6365,1-Jul-19,2008
s6366,29-Jan-18,2017
s6367,14-Feb-20,2017
s6368,16-Feb-20,2016
s6369,11-Oct-19,2019
s6370,30-Apr-20,2020
s6371,11-Sep-17,2014
s6372,9-Oct-20,2020
s6373," October 5, 2017",2017
s6374,21-Aug-20,2016
s6375,20-Feb-18,2017
s6376,1-Oct-17,2016
s6377,1-Jan-18,2017
s6378,27-Aug-20,2013
s6379,24-Jun-16,2016
s6380," February 1, 2017",2015
s6381,15-Feb-17,2016
s6382,1-Jul-16,2007
s6383,15-Aug-20,2008
s6384,16-Oct-19,2018
s6385,15-Nov-19,2013
s6386,1-Nov-20,2018
s6387,8-Dec-18,2003
s6388,31-Jan-19,2018
s6389,7-Apr-17,2017
s6390,14-Feb-20,2018
s6391,23-Jan-20,2020
s6392,7-Apr-20,2019
s6393,15-Nov-18,2017
s6394,10-Sep-20,2020
s6395,21-Aug-19,2018
s6396,24-Nov-17,2016
s6397,5-Jan-21,2011
s6398,1-Nov-17,2007
s6399,1-Jun-17,2016
s6400,26-Jun-19,2018
s6401,30-Aug-19,2018
s6402,24-Jan-18,2017
s6403,21-Sep-18,2018
s6404,1-Nov-20,2020
s6405,5-Dec-16,2016
s6406,26-Sep-20,2020
s6407,20-Nov-19,2009
s6408,24-Jan-20,2020
s6409,20-Oct-18,2014
s6410,19-Oct-18,2015
s6411,19-Oct-18,2015
s6412,19-Oct-18,2014
s6413,8-Aug-20,2016
s6414,26-Sep-19,2013
s6415,8-Apr-19,2018
s6416,25-Sep-20,2020
s6417,4-Dec-20,2020
s6418,1-Dec-18,2018
s6419,1-Nov-18,2012
s6420,31-Dec-19,1979
s6421,24-Jul-19,2019
s6422,14-Aug-20,2020
s6423,11-May-19,2011
s6424,1-Nov-19,2005
s6425,31-Mar-17,2013
s6426,18-Apr-20,2011
s6427,16-Nov-19,2013
s6428,1-Sep-17,2016
s6429,10-Aug-18,2018
s6430,1-Dec-20,2018
s6431,2-Mar-19,2013
s6432,1-May-20,2020
s6433,1-Dec-20,2018
s6434,5-Mar-19,2019
s6435,25-Oct-17,2015
s6436,25-Apr-19,2015
s6437,29-Jul-20,2020
s6438,11-Dec-17,2017
s6439,1-Jan-21,2013
s6440,9-Oct-20,2020
s6441,12-Oct-18,2018
s6442,4-Oct-18,2008
s6443,1-Jun-20,2017
s6444,13-Jan-20,2020
s6445,14-Jan-21,2020
s6446,1-May-20,2007
s6447,7-May-19,2018
s6448,1-Jun-20,2011
s6449,4-Sep-19,2017
s6450,1-Jun-16,2015
s6451,26-Feb-18,2017
s6452,29-Mar-19,2019
s6453,23-Dec-20,2012
s6454,20-Sep-19,2019
s6455,2-Nov-18,2018
s6456,1-Dec-20,2020
s6457,8-May-20,2020
s6458,16-Mar-17,2016
s6459,23-Oct-18,2017
s6460,25-Jul-18,2005
s6461,2-Jun-17,2015
s6462,17-Apr-18,2018
s6463,11-Oct-19,2020
s6464,9-Jan-18,2017
s6465,23-Apr-20,2020
s6466,1-Nov-19,2019
s6467,30-Jun-17,2016
s6468,31-Mar-17,2015
s6469,22-Oct-20,2018
s6470,1-Apr-17,2013
s6471,18-Dec-18,2017
s6472,22-Oct-20,2018
s6473,31-Jan-19,2014
s6474,14-May-17,2015
s6475,26-Sep-18,2018
s6476,1-Feb-17,2016
s6477,12-Sep-19,2019
s6478,8-Jan-21,2021
s6479,1-Apr-20,2020
s6480,8-Mar-19,2009
s6481,1-Nov-20,2012
s6482,1-Aug-17,2011
s6483,10-Jan-20,2020
s6484," January 1, 2018",2010
s6485,19-Jun-17,2014
s6486,28-Jul-17,2017
s6487,1-Mar-19,2018
s6488,30-Jan-19,2018
s6489,19-Dec-17,2017
s6490,1-Nov-20,1995
s6491,11-Oct-19,2019
s6492,1-Aug-18,2009
s6493,26-Sep-19,2018
s6494,15-Apr-20,2020
s6495,14-Dec-18,2018
s6496,24-Aug-18,2018
s6497,15-May-17,2016
s6498,21-Feb-19,2018
s6499,25-Apr-20,2009
s6500,1-Nov-16,1998
s6501,11-Jan-21,2011
s6502,1-Jan-20,2009
s6503,5-Mar-20,2018
s6504,3-Aug-17,2017
s6505,1-Jul-17,2016
s6506,8-Jul-16,2015
s6507,1-Dec-16,2008
s6508,27-Nov-19,2019
s6509,5-Dec-19,2019
s6510,7-Jul-19,2011
s6511,15-Nov-17,2014
s6512,29-Nov-19,2018
s6513,1-Aug-17,2013
s6514,4-Nov-16,2016
s6515,2-Jan-18,2015
s6516,1-Dec-17,2010
s6517,8-Mar-19,2007
s6518,15-Jul-18,2018
s6519,7-Nov-17,2016
s6520,2-Nov-18,2018
s6521,11-May-19,2010
s6522,30-Oct-18,2013
s6523,1-Oct-19,2016
s6524,17-Oct-19,2010
s6525,19-May-17,2017
s6526,1-Sep-18,2017
s6527,10-Nov-17,2017
s6528,5-Apr-20,2017
s6529,12-Oct-18,2018
s6530,1-May-19,2019
s6531,1-Nov-19,2019
s6532,18-Apr-20,2020
s6533,16-Aug-19,2019
s6534,2-Jun-18,2010
s6535,15-Feb-19,2017
s6536,11-May-18,2018
s6537,24-Jul-20,2020
s6538,19-Oct-20,2003
s6539,21-Nov-19,2019
s6540,25-Oct-19,2019
s6541," March 20, 2018",2009
s6542,30-Jan-18,2017
s6543,1-Sep-19,2006
s6544,4-Jun-18,2017
s6545,18-Jun-20,1970
s6546,22-Nov-16,2012
s6547,13-Mar-19,2018
s6548,14-Sep-18,2018
s6549,1-Jan-17,2016
s6550,23-Jul-20,2020
s6551,8-Apr-20,2010
s6552,3-Mar-20,2019
s6553,1-Nov-19,1991
s6554,3-Jul-19,2019
s6555,19-Jul-20,2020
s6556,5-Jun-20,2020
s6557,1-Nov-16,1992
s6558,1-Sep-19,2010
s6559,13-Jan-20,2016
s6560,21-Dec-18,2018
s6561,15-Jun-18,2017
s6562,16-Oct-20,2020
s6563,26-Apr-20,2020
s6564,11-Jan-19,2019
s6565,26-May-16,2014
s6566,4-Dec-19,2019
s6567,7-Feb-19,2017
s6568,21-Apr-19,2018
s6569,1-Mar-19,2018
s6570,1-Sep-17,2016
s6571,3-May-19,2019
s6572,21-Feb-20,2020
s6573,26-Oct-19,2019
s6574,17-Sep-20,2020
s6575,6-Nov-20,2016
s6576,18-Oct-19,2019
s6577,31-Aug-18,2018
s6578,27-Mar-20,2020
s6579,6-Jul-18,2018
s6580,17-Apr-20,2019
s6581,1-Dec-17,2017
s6582,12-Oct-20,2002
s6583,7-Jul-17,2008
s6584,29-Mar-19,2019
s6585,14-Aug-20,2014
s6586,1-Apr-19,2016
s6587,5-Jul-19,2019
s6588,31-Jul-19,2019
s6589,20-Mar-20,2020
s6590,23-Jul-20,2019
s6591,21-Oct-17,2013
s6592,1-Oct-19,2017
s6593,11-Nov-20,2020
s6594,13-Oct-19,2019
s6595,13-Nov-20,2020
s6596,27-Apr-20,2020
s6597,5-Jun-20,2010
s6598,7-Apr-17,2016
s6599,1-Oct-17,2016
s6600,23-Dec-18,2017
s6601,1-Dec-18,2018
s6602,1-Nov-17,2009
s6603,6-Nov-20,2015
s6604,16-Aug-19,2019
s6605,1-Apr-20,2017
s6606,19-Oct-20,1982
s6607,15-Mar-19,2006
s6608,1-Feb-16,2015
s6609,2-Dec-18,2015
s6610,23-Aug-18,2017
s6611,23-May-19,2019
s6612,8-Jul-20,2018
s6613,23-Jun-19,2019
s6614,20-Nov-19,1974
s6615,30-Jan-19,2008
s6616,26-Feb-16,2014
s6617,1-Jan-20,2003
s6618,1-Jan-20,2002
s6619,1-Sep-17,2017
s6620,10-Aug-20,2020
s6621,4-Sep-20,2019
s6622,7-Mar-19,2015
s6623,20-Nov-19,2008
s6624,22-May-20,2020
s6625,5-Nov-19,2017
s6626,23-Feb-17,2016
s6627,1-Oct-19,1982
s6628,16-Aug-18,1993
s6629,24-Apr-18,2017
s6630,19-Nov-14,1997
s6631,13-Apr-18,2018
s6632,26-Dec-20,2020
s6633,7-Aug-20,2020
s6634,20-Oct-20,2020
s6635,15-Jan-21,2020
s6636,10-Apr-20,2020
s6637,28-Jan-16,2012
s6638,22-May-19,2018
s6639,12-Jan-18,2009
s6640,1-Nov-19,2019
s6641,28-Jul-18,2017
s6642,24-Nov-17,2017
s6643,21-May-20,1981
s6644,5-May-17,2017
s6645,1-Jan-20,1998
s6646,2-Nov-19,2015
s6647,14-Jan-20,2012
s6648,1-Sep-20,2020
s6649,1-Nov-19,1999
s6650,1-Nov-19,2003
s6651,1-Nov-19,2003
s6652,30-Jun-18,2017
s6653,19-Apr-19,2018
s6654,30-Sep-17,2017
s6655,2-Oct-18,2013
s6656,10-May-19,2019
